age;marital;job;housing;loan;campaign;contact
42;married;technician;1;1;3;unknown
51;divorced;blue-collar;1;0;2;unknown
44;divorced;admin.;1;0;2;unknown
46;married;technician;0;0;3;unknown
29;single;student;1;0;3;unknown
39;married;blue-collar;1;0;3;unknown
42;married;services;1;0;3;unknown
50;married;blue-collar;1;0;3;unknown
42;single;technician;1;0;4;unknown
39;married;admin.;1;0;2;unknown
55;single;technician;1;0;3;unknown
46;married;services;1;0;2;unknown
42;married;blue-collar;1;0;3;unknown
45;married;management;1;0;4;unknown
43;married;blue-collar;1;0;2;unknown
42;married;admin.;1;0;2;unknown
30;married;admin.;0;0;8;unknown
47;married;blue-collar;1;0;4;unknown
51;divorced;services;1;0;3;unknown
38;single;technician;1;0;2;unknown
57;married;technician;1;0;2;unknown
42;divorced;management;1;0;2;unknown
32;divorced;technician;1;1;2;unknown
46;married;management;0;0;2;unknown
29;single;student;1;0;3;unknown
59;married;retired;1;0;1;unknown
32;single;blue-collar;1;0;2;unknown
44;married;blue-collar;1;0;2;unknown
40;married;retired;1;0;1;unknown
31;single;blue-collar;1;0;1;unknown
46;married;self-employed;1;0;1;unknown
43;married;management;1;0;3;unknown
34;married;services;1;0;1;unknown
39;married;management;1;0;6;unknown
30;divorced;blue-collar;1;1;2;unknown
56;married;retired;1;0;4;unknown
29;married;technician;0;0;1;unknown
40;divorced;blue-collar;1;0;1;unknown
36;married;services;1;0;3;unknown
37;single;blue-collar;1;0;2;unknown
35;married;admin.;0;0;1;unknown
35;married;blue-collar;1;0;1;unknown
47;married;services;1;0;1;unknown
31;married;services;1;0;1;unknown
56;single;retired;1;0;1;unknown
57;married;technician;0;0;1;unknown
36;married;blue-collar;1;0;1;unknown
45;divorced;self-employed;1;0;3;unknown
47;married;blue-collar;1;0;1;unknown
29;single;technician;1;0;2;unknown
57;married;services;0;0;1;unknown
45;married;blue-collar;1;0;3;unknown
31;single;blue-collar;1;0;2;unknown
31;divorced;management;1;0;3;unknown
37;single;technician;0;0;2;unknown
30;single;technician;1;0;1;unknown
58;divorced;services;1;1;1;unknown
33;married;services;1;0;1;unknown
39;married;blue-collar;1;0;1;unknown
33;single;blue-collar;1;0;1;unknown
34;married;services;1;0;1;unknown
36;divorced;services;1;1;1;unknown
37;single;services;1;0;1;unknown
35;married;blue-collar;1;1;1;unknown
55;married;retired;1;0;1;unknown
34;single;management;1;0;2;unknown
40;divorced;management;1;0;2;unknown
42;single;blue-collar;1;0;1;unknown
37;married;blue-collar;1;0;1;unknown
42;married;management;1;0;1;unknown
35;single;technician;1;0;1;unknown
44;divorced;technician;1;0;1;unknown
30;single;services;1;0;1;unknown
45;married;entrepreneur;1;0;1;unknown
35;single;blue-collar;1;0;1;unknown
36;divorced;admin.;1;0;2;unknown
49;married;blue-collar;1;0;3;unknown
31;single;blue-collar;1;0;1;unknown
31;single;technician;1;0;1;unknown
39;married;blue-collar;1;0;6;unknown
37;single;services;1;0;1;unknown
33;married;blue-collar;1;0;3;unknown
37;married;management;1;0;1;unknown
42;married;services;1;0;1;unknown
56;married;blue-collar;1;0;1;unknown
37;single;admin.;1;1;2;unknown
36;single;services;1;0;1;unknown
29;single;technician;1;0;1;unknown
54;married;management;1;1;1;unknown
38;married;blue-collar;1;0;1;unknown
43;divorced;blue-collar;1;0;1;unknown
47;single;admin.;1;0;1;unknown
47;married;blue-collar;1;0;2;unknown
38;married;services;1;0;1;unknown
40;married;blue-collar;1;0;1;unknown
33;divorced;services;1;1;1;unknown
33;married;retired;0;0;1;unknown
53;divorced;admin.;1;0;1;unknown
37;married;services;1;0;1;unknown
40;single;management;1;0;1;unknown
37;married;blue-collar;1;0;3;unknown
35;married;technician;1;0;1;unknown
49;married;blue-collar;1;0;1;unknown
26;single;blue-collar;1;0;1;unknown
38;single;management;1;0;1;unknown
52;married;self-employed;0;0;1;unknown
33;divorced;services;1;0;1;unknown
31;single;admin.;1;0;2;unknown
32;married;blue-collar;1;0;1;unknown
35;single;blue-collar;1;0;2;unknown
55;divorced;management;0;0;2;unknown
32;divorced;blue-collar;1;0;2;unknown
37;single;unknown;1;0;1;unknown
45;married;blue-collar;1;0;1;unknown
31;married;technician;1;0;1;unknown
38;married;admin.;1;0;1;unknown
37;married;services;1;0;2;unknown
38;married;blue-collar;1;0;1;unknown
33;married;housemaid;1;1;1;unknown
38;married;blue-collar;1;0;2;unknown
37;single;management;1;0;1;unknown
29;married;unemployed;1;0;1;unknown
42;married;management;1;0;1;unknown
40;married;blue-collar;1;0;2;unknown
32;married;management;1;0;1;unknown
47;divorced;management;0;1;1;unknown
29;single;student;1;0;1;unknown
53;divorced;services;1;1;1;unknown
31;married;services;1;1;1;unknown
59;married;blue-collar;1;0;1;unknown
29;married;entrepreneur;1;1;1;unknown
59;married;blue-collar;1;1;1;unknown
44;married;blue-collar;1;0;1;unknown
38;single;admin.;1;0;1;unknown
49;married;admin.;1;0;2;unknown
43;married;blue-collar;1;0;1;unknown
52;single;admin.;1;0;1;unknown
40;married;admin.;1;1;2;unknown
32;married;services;1;1;2;unknown
47;married;admin.;1;0;1;unknown
33;married;management;1;0;1;unknown
35;married;management;1;0;1;unknown
27;single;services;1;0;7;unknown
50;married;blue-collar;1;0;1;unknown
44;married;retired;0;0;5;unknown
43;married;self-employed;1;0;5;unknown
51;married;blue-collar;1;0;6;unknown
32;single;admin.;1;0;2;unknown
47;divorced;management;1;0;1;unknown
34;divorced;admin.;1;0;2;unknown
57;married;self-employed;1;0;1;unknown
43;single;admin.;1;0;1;unknown
40;single;services;1;0;1;unknown
28;single;blue-collar;1;0;1;unknown
38;married;blue-collar;1;0;2;unknown
37;divorced;unemployed;1;0;1;unknown
44;married;admin.;1;0;2;unknown
41;married;technician;1;0;2;unknown
37;married;self-employed;1;0;2;unknown
30;single;services;1;0;2;unknown
32;married;blue-collar;1;0;1;unknown
30;single;management;1;0;1;unknown
35;married;services;0;0;1;unknown
55;married;blue-collar;1;0;2;unknown
52;married;blue-collar;1;0;1;unknown
33;married;admin.;1;1;1;unknown
55;married;retired;1;1;2;unknown
33;married;blue-collar;0;0;1;unknown
40;married;blue-collar;1;1;1;unknown
39;married;blue-collar;1;0;1;unknown
54;married;blue-collar;1;0;1;unknown
39;married;blue-collar;1;0;1;unknown
49;married;blue-collar;1;0;1;unknown
52;married;admin.;1;0;1;unknown
27;single;management;1;1;3;unknown
26;married;services;1;0;2;unknown
40;married;blue-collar;1;0;3;unknown
47;married;blue-collar;1;0;1;unknown
31;single;services;0;0;2;unknown
53;single;blue-collar;1;1;4;unknown
31;married;services;1;0;3;unknown
33;married;admin.;1;0;2;unknown
35;married;services;0;0;2;unknown
46;married;entrepreneur;1;0;3;unknown
31;married;management;0;0;2;unknown
35;single;technician;1;0;1;unknown
29;married;management;1;1;2;unknown
51;married;technician;1;0;2;unknown
33;married;blue-collar;1;0;2;unknown
37;married;management;0;0;1;unknown
43;single;admin.;1;0;2;unknown
42;married;technician;1;0;1;unknown
28;married;blue-collar;1;1;2;unknown
57;married;retired;1;0;3;unknown
38;married;services;1;0;2;unknown
39;married;blue-collar;1;0;1;unknown
36;married;technician;1;0;2;unknown
57;married;retired;1;0;1;unknown
44;married;management;1;0;1;unknown
48;divorced;services;1;1;1;unknown
46;married;blue-collar;1;0;1;unknown
43;married;admin.;0;0;5;unknown
49;married;services;1;0;4;unknown
29;single;services;1;0;5;unknown
53;married;blue-collar;1;0;2;unknown
30;single;services;1;0;2;unknown
41;divorced;management;1;0;1;unknown
33;married;technician;1;0;1;unknown
47;married;blue-collar;1;0;1;unknown
58;married;retired;1;0;1;unknown
31;married;unemployed;1;0;2;unknown
38;single;admin.;1;1;2;unknown
60;married;retired;1;1;2;unknown
33;single;management;0;0;2;unknown
33;single;unemployed;1;0;2;unknown
52;married;admin.;1;0;2;unknown
42;married;blue-collar;1;0;2;unknown
30;single;technician;1;0;2;unknown
33;divorced;entrepreneur;1;0;3;unknown
46;divorced;admin.;1;0;4;unknown
51;married;blue-collar;1;0;2;unknown
40;single;unemployed;1;0;1;unknown
50;married;admin.;1;0;2;unknown
42;married;entrepreneur;1;1;1;unknown
38;married;technician;0;0;1;unknown
36;single;admin.;1;0;2;unknown
37;divorced;unemployed;1;0;1;unknown
33;married;management;1;0;1;unknown
38;single;blue-collar;1;0;1;unknown
52;married;blue-collar;1;0;1;unknown
29;married;blue-collar;1;1;1;unknown
37;married;blue-collar;1;0;1;unknown
34;married;admin.;1;0;1;unknown
43;married;blue-collar;1;0;1;unknown
49;married;services;1;0;1;unknown
33;single;technician;0;0;2;unknown
47;married;admin.;1;0;1;unknown
50;married;technician;0;0;1;unknown
30;single;blue-collar;1;0;2;unknown
44;married;services;1;0;2;unknown
44;divorced;blue-collar;1;0;1;unknown
30;single;services;1;0;2;unknown
40;married;blue-collar;1;0;1;unknown
41;married;blue-collar;1;0;2;unknown
34;married;blue-collar;1;0;1;unknown
53;married;services;1;0;1;unknown
35;married;blue-collar;1;0;1;unknown
34;divorced;technician;1;1;1;unknown
39;single;admin.;1;0;1;unknown
39;single;management;1;0;1;unknown
52;divorced;services;1;0;3;unknown
34;married;blue-collar;1;0;1;unknown
37;divorced;blue-collar;1;0;1;unknown
39;married;admin.;1;0;1;unknown
52;divorced;entrepreneur;1;0;2;unknown
35;married;blue-collar;1;0;3;unknown
36;married;entrepreneur;1;0;2;unknown
48;married;technician;1;0;5;unknown
31;divorced;admin.;1;0;1;unknown
43;divorced;technician;1;1;5;unknown
43;single;blue-collar;1;0;1;unknown
39;married;blue-collar;1;1;1;unknown
40;married;technician;1;0;1;unknown
58;married;management;0;0;2;unknown
31;married;blue-collar;1;0;2;unknown
41;married;blue-collar;1;1;1;unknown
37;married;management;1;0;3;unknown
44;divorced;services;1;1;3;unknown
37;married;technician;1;1;3;unknown
39;married;blue-collar;1;0;1;unknown
41;single;blue-collar;1;0;4;unknown
52;divorced;blue-collar;1;0;3;unknown
29;single;blue-collar;1;1;2;unknown
60;divorced;blue-collar;0;0;2;unknown
32;married;technician;0;0;2;unknown
50;single;services;1;0;2;unknown
56;married;blue-collar;1;1;2;unknown
48;married;admin.;1;0;1;unknown
29;married;blue-collar;0;0;1;unknown
40;married;blue-collar;1;1;1;unknown
42;divorced;admin.;1;0;2;unknown
34;married;blue-collar;1;0;2;unknown
23;single;management;1;0;6;unknown
30;single;technician;1;1;5;unknown
51;married;management;1;0;2;unknown
52;single;technician;1;0;2;unknown
45;married;technician;1;0;2;unknown
41;married;blue-collar;1;0;2;unknown
27;single;student;1;0;2;unknown
50;married;blue-collar;1;0;6;unknown
36;married;blue-collar;1;0;3;unknown
46;married;blue-collar;1;0;6;unknown
44;married;blue-collar;1;0;2;unknown
47;married;blue-collar;1;0;3;unknown
40;married;blue-collar;1;0;2;unknown
36;single;services;1;0;2;unknown
46;married;blue-collar;1;0;2;unknown
58;married;technician;1;0;3;unknown
30;divorced;technician;1;0;2;unknown
43;married;blue-collar;1;0;3;unknown
29;single;services;1;0;2;unknown
41;married;management;1;0;3;unknown
44;married;entrepreneur;1;0;3;unknown
44;divorced;services;1;1;4;unknown
59;married;blue-collar;1;0;3;unknown
39;single;management;1;0;2;unknown
42;married;management;0;0;4;unknown
31;married;admin.;0;0;3;unknown
29;single;unknown;1;0;2;unknown
39;single;blue-collar;1;0;2;unknown
44;married;blue-collar;1;0;2;unknown
49;single;services;1;0;2;unknown
39;married;housemaid;1;0;4;unknown
27;single;blue-collar;1;0;4;unknown
56;married;management;1;0;3;unknown
43;married;technician;1;0;2;unknown
37;married;self-employed;0;0;4;unknown
54;single;technician;1;0;3;unknown
38;married;blue-collar;1;1;4;unknown
31;married;blue-collar;1;0;2;unknown
34;married;blue-collar;1;0;2;unknown
35;married;admin.;1;0;1;unknown
44;single;blue-collar;1;0;1;unknown
30;married;blue-collar;1;0;2;unknown
51;married;technician;1;0;3;unknown
37;married;blue-collar;1;0;2;unknown
39;married;blue-collar;1;0;5;unknown
33;single;management;1;0;3;unknown
37;divorced;management;1;0;3;unknown
46;single;blue-collar;1;0;2;unknown
32;married;admin.;1;0;2;unknown
43;married;entrepreneur;1;0;4;unknown
59;divorced;housemaid;1;0;3;unknown
46;married;admin.;1;0;3;unknown
47;married;blue-collar;1;0;2;unknown
31;single;services;1;0;3;unknown
30;married;blue-collar;1;0;2;unknown
38;married;blue-collar;0;0;3;unknown
44;single;blue-collar;1;1;4;unknown
52;married;technician;1;0;8;unknown
29;single;services;0;0;2;unknown
43;married;admin.;1;0;7;unknown
47;married;technician;1;0;6;unknown
43;married;blue-collar;1;0;2;unknown
52;divorced;blue-collar;1;0;3;unknown
32;single;services;1;0;5;unknown
40;single;admin.;1;0;3;unknown
57;divorced;technician;1;1;1;unknown
30;divorced;services;1;0;1;unknown
48;married;blue-collar;1;1;3;unknown
46;married;blue-collar;1;1;1;unknown
59;divorced;retired;1;1;3;unknown
50;married;blue-collar;1;0;2;unknown
50;divorced;blue-collar;1;0;1;unknown
33;divorced;blue-collar;1;0;3;unknown
39;single;technician;1;0;1;unknown
57;divorced;retired;1;0;1;unknown
49;married;blue-collar;1;0;1;unknown
41;married;blue-collar;1;0;1;unknown
43;married;technician;1;0;2;unknown
29;married;management;1;1;4;unknown
56;married;services;1;0;4;unknown
46;married;technician;1;0;2;unknown
42;married;blue-collar;1;0;3;unknown
36;married;blue-collar;0;0;3;unknown
29;married;services;1;0;2;unknown
43;single;admin.;1;0;4;unknown
48;married;admin.;1;0;2;unknown
38;single;blue-collar;1;0;2;unknown
46;married;blue-collar;1;1;1;unknown
44;married;blue-collar;1;0;2;unknown
28;married;management;1;0;5;unknown
28;married;blue-collar;1;0;2;unknown
36;divorced;technician;1;0;3;unknown
37;married;blue-collar;1;0;3;unknown
56;married;management;1;0;2;unknown
46;single;blue-collar;1;0;2;unknown
34;divorced;services;1;0;3;unknown
32;married;entrepreneur;1;0;2;unknown
33;married;technician;1;1;2;unknown
36;single;services;1;0;2;unknown
35;married;services;1;0;2;unknown
44;single;admin.;1;0;5;unknown
37;married;technician;1;0;2;unknown
48;divorced;admin.;1;0;4;unknown
38;married;blue-collar;1;0;2;unknown
44;married;technician;1;0;3;unknown
31;divorced;admin.;1;0;4;unknown
35;divorced;management;1;0;3;unknown
54;divorced;technician;1;1;3;unknown
28;single;admin.;1;0;2;unknown
38;married;unemployed;1;0;4;unknown
48;married;technician;1;0;3;unknown
31;married;blue-collar;1;0;3;unknown
59;married;retired;0;0;6;unknown
29;single;admin.;1;0;2;unknown
28;married;blue-collar;1;0;2;unknown
50;married;blue-collar;1;0;2;unknown
31;single;self-employed;1;0;2;unknown
32;single;admin.;1;1;3;unknown
30;married;services;1;0;2;unknown
32;single;management;1;0;2;unknown
29;single;technician;1;0;1;unknown
30;divorced;admin.;1;0;5;unknown
34;married;management;1;0;3;unknown
34;single;blue-collar;1;0;3;unknown
41;married;blue-collar;1;0;1;unknown
36;married;blue-collar;1;0;1;unknown
31;single;technician;1;0;2;unknown
39;married;blue-collar;0;0;1;unknown
36;married;technician;1;0;1;unknown
39;married;blue-collar;1;0;1;unknown
37;married;blue-collar;1;1;1;unknown
52;married;blue-collar;1;0;1;unknown
25;single;management;1;0;1;unknown
42;married;technician;1;0;1;unknown
27;divorced;services;1;0;1;unknown
42;married;blue-collar;1;0;4;unknown
29;divorced;admin.;1;1;1;unknown
38;married;blue-collar;1;0;1;unknown
42;married;entrepreneur;1;0;1;unknown
35;married;self-employed;1;0;1;unknown
41;married;management;1;1;3;unknown
57;married;retired;1;0;1;unknown
36;married;blue-collar;1;0;2;unknown
56;divorced;management;1;0;1;unknown
33;divorced;blue-collar;1;0;1;unknown
41;divorced;entrepreneur;1;0;2;unknown
33;married;blue-collar;1;0;1;unknown
35;divorced;management;1;0;1;unknown
43;married;management;1;1;1;unknown
36;single;admin.;1;0;1;unknown
37;married;technician;1;0;1;unknown
51;married;management;1;1;1;unknown
28;divorced;housemaid;1;0;1;unknown
43;married;blue-collar;0;0;1;unknown
32;single;blue-collar;1;0;3;unknown
36;single;entrepreneur;1;0;1;unknown
33;single;unemployed;1;0;4;unknown
39;married;admin.;1;1;1;unknown
28;married;blue-collar;1;0;1;unknown
26;single;technician;0;0;1;unknown
40;married;technician;1;0;2;unknown
44;married;housemaid;1;0;1;unknown
34;married;management;1;0;1;unknown
47;married;blue-collar;1;0;3;unknown
55;single;blue-collar;1;0;1;unknown
48;divorced;blue-collar;1;0;1;unknown
36;single;blue-collar;1;0;1;unknown
31;single;management;1;1;1;unknown
30;single;management;1;1;1;unknown
46;married;blue-collar;1;0;1;unknown
30;single;admin.;1;0;1;unknown
32;single;blue-collar;1;1;1;unknown
48;single;blue-collar;1;0;2;unknown
48;single;admin.;1;0;1;unknown
36;single;services;1;0;1;unknown
41;single;admin.;1;0;1;unknown
49;single;admin.;1;0;3;unknown
26;married;blue-collar;1;0;1;unknown
38;married;management;1;0;1;unknown
27;single;student;1;0;1;unknown
51;married;retired;1;1;1;unknown
33;divorced;admin.;1;0;2;unknown
53;married;unemployed;1;0;2;unknown
36;married;technician;1;0;1;unknown
48;divorced;technician;1;0;1;unknown
27;single;admin.;1;0;2;unknown
42;married;technician;1;0;2;unknown
61;married;blue-collar;1;0;1;unknown
31;married;self-employed;1;0;1;unknown
37;single;blue-collar;1;0;1;unknown
34;married;entrepreneur;1;0;3;unknown
55;married;technician;1;0;1;unknown
24;married;services;1;0;1;unknown
41;married;technician;1;0;1;unknown
34;single;blue-collar;1;0;1;unknown
29;married;blue-collar;1;0;1;unknown
42;single;blue-collar;1;1;1;unknown
45;married;services;1;0;1;unknown
49;married;management;1;0;1;unknown
26;single;blue-collar;1;0;1;unknown
35;single;technician;1;0;1;unknown
49;married;services;1;0;1;unknown
44;married;blue-collar;1;0;1;unknown
41;married;management;0;0;1;unknown
50;married;blue-collar;1;0;1;unknown
58;married;retired;1;0;2;unknown
43;married;blue-collar;1;0;1;unknown
34;married;management;1;0;2;unknown
57;divorced;admin.;1;0;1;unknown
43;divorced;services;1;0;1;unknown
38;married;services;1;0;1;unknown
35;married;self-employed;1;0;1;unknown
49;married;admin.;1;0;1;unknown
33;married;blue-collar;1;0;1;unknown
60;married;retired;1;0;1;unknown
33;single;technician;1;0;1;unknown
33;divorced;services;1;0;1;unknown
47;married;management;1;0;1;unknown
37;single;technician;1;0;3;unknown
34;married;blue-collar;1;1;1;unknown
32;single;technician;1;0;1;unknown
36;married;admin.;1;1;1;unknown
40;single;blue-collar;1;0;1;unknown
57;married;management;1;0;2;unknown
48;married;blue-collar;1;0;1;unknown
